1.013079	 217.629000 	 
1.016523	 216.248000 	 
1.019967	 216.264000 	 
1.023412	 222.284000 	 
1.026856	 219.464000 	 
1.030300	 205.858000 	 
1.033745	 204.976000 	 
1.037189	 205.255000 	 
1.040633	 199.629000 	 
1.044078	 201.219000 	 
1.047522	 204.179000 	 
1.050966	 208.637000 	 
1.054411	 207.384000 	 
1.057855	 207.042000 	 
1.061300	 213.571000 	 
1.064744	 209.827000 	 
1.068188	 209.657000 	 
1.071633	 217.290000 	 
1.075077	 210.263000 	 
1.078521	 210.372000 	 
1.081966	 212.142000 	 
1.085410	 219.349000 	 
1.088854	 217.019000 	 
1.092299	 214.356000 	 
1.095743	 204.492000 	 
1.099188	 204.164000 	 
1.102632	 205.006000 	 
1.106076	 215.039000 	 
1.109521	 216.442000 	 
1.112965	 209.150000 	 
1.116409	 202.356000 	 
1.119854	 210.807000 	 
1.123298	 218.176000 	 
1.126742	 218.903000 	 
1.130187	 214.100000 	 
1.133631	 204.973000 	 
1.137075	 198.555000 	 
1.140520	 196.488000 	 
1.143964	 197.078000 	 
1.147409	 205.582000 	 
1.150853	 203.370000 	 
1.154297	 205.418000 	 
1.157742	 211.712000 	 
1.161186	 205.524000 	 
1.164630	 201.773000 	 
1.168074	 196.387000 	 
1.171519	 204.966000 	 
1.174963	 210.060000 	 
1.178408	 205.518000 	 
1.181852	 204.290000 	 
1.185296	 205.218000 	 
1.188741	 207.729000 	 
1.192185	 200.957000 	 
1.195629	 203.546000 	 
1.199074	 210.118000 	 
1.202518	 208.731000 	 
1.205963	 203.564000 	 
1.209407	 202.852000 	 
1.212851	 203.604000 	 
1.216296	 194.503000 	 
1.219740	 193.369000 	 
1.223184	 196.932000 	 
1.226629	 200.866000 	 
1.230073	 199.501000 	 
1.233517	 205.576000 	 
1.236962	 209.545000 	 
1.240406	 203.992000 	 
1.243850	 201.061000 	 
1.247295	 204.289000 	 
1.250739	 197.415000 	 
1.254183	 198.524000 	 
1.257628	 210.103000 	 
1.261072	 208.053000 	 
1.264517	 201.125000 	 
1.267961	 205.065000 	 
1.271405	 197.892000 	 
1.274850	 192.929000 	 
1.278294	 201.194000 	 
1.281738	 200.305000 	 
1.285183	 197.901000 	 
1.288627	 194.995000 	 
1.292071	 202.290000 	 
1.295516	 203.408000 	 
1.298960	 194.245000 	 
1.302404	 194.988000 	 
1.305849	 199.194000 	 
1.309293	 201.679000 	 
1.312738	 196.873000 	 
1.316182	 199.668000 	 
1.319626	 201.295000 	 
1.323071	 201.397000 	 
1.326515	 208.192000 	 
1.329959	 217.783000 	 
1.333404	 216.849000 	 
1.336848	 212.049000 	 
1.340292	 214.165000 	 
1.343737	 219.822000 	 
1.347181	 215.053000 	 
1.350626	 206.666000 	 
1.354070	 202.064000 	 
1.357514	 201.806000 	 
1.360958	 207.513000 	 
1.364403	 212.750000 	 
1.367847	 211.221000 	 
1.371292	 218.795000 	 
1.374736	 218.258000 	 
1.378180	 216.520000 	 
1.381625	 211.566000 	 
1.385069	 206.959000 	 
1.388513	 209.061000 	 
1.391958	 206.223000 	 
1.395402	 195.685000 	 
1.398846	 193.847000 	 
1.402291	 189.300000 	 
1.405735	 189.672000 	 
1.409180	 203.450000 	 
1.412624	 206.980000 	 
1.416068	 206.177000 	 
1.419513	 206.599000 	 
1.422957	 208.052000 	 
1.426401	 204.202000 	 
1.429846	 200.559000 	 
1.433290	 203.405000 	 
1.436734	 203.413000 	 
1.440179	 198.058000 	 
1.443623	 199.714000 	 
1.447067	 199.206000 	 
1.450512	 199.587000 	 
1.453956	 200.325000 	 
1.457400	 200.958000 	 
1.460845	 195.933000 	 
1.464289	 199.373000 	 
1.467734	 202.554000 	 
1.471178	 208.608000 	 
1.474622	 199.553000 	 
1.478067	 196.240000 	 
1.481511	 194.215000 	 
1.484955	 195.581000 	 
1.488400	 196.250000 	 
1.491844	 201.014000 	 
1.495288	 204.452000 	 
1.498733	 201.619000 	 
1.502177	 204.623000 	 
1.505621	 208.423000 	 
1.509066	 208.169000 	 
1.512510	 208.478000 	 
1.515955	 210.002000 	 
1.519399	 212.529000 	 
1.522843	 214.936000 	 
1.526288	 213.929000 	 
1.529732	 211.599000 	 
1.533176	 214.866000 	 
1.536621	 219.815000 	 
1.540065	 209.784000 	 
1.543509	 204.195000 	 
1.546954	 203.302000 	 
1.550398	 202.081000 	 
1.553842	 202.764000 	 
1.557287	 202.241000 	 
1.560731	 207.724000 	 
1.564175	 210.406000 	 
1.567620	 209.628000 	 
1.571064	 213.214000 	 
1.574509	 212.189000 	 
1.577953	 209.837000 	 
1.581397	 208.569000 	 
1.584842	 221.745000 	 
1.588286	 226.810000 	 
1.591730	 226.525000 	 
1.595175	 220.356000 	 
1.598619	 217.189000 	 
1.602063	 221.222000 	 
1.605508	 230.574000 	 
1.608952	 236.100000 	 
1.612397	 239.627000 	 
1.615841	 265.670000 	 
1.619285	 333.775000 	 
1.622729	 444.956000 	 
1.626174	 633.866000 	 
1.629618	 828.730000 	 
1.633063	 1016.780000 	 
1.636507	 1162.490000 	 
1.639951	 1216.590000 	 
1.643396	 1208.690000 	 
1.646840	 1189.160000 	 
1.650284	 1124.410000 	 
1.653729	 1024.860000 	 
1.657173	 924.682000 	 
1.660618	 843.425000 	 
1.664062	 785.357000 	 
1.667506	 751.826000 	 
1.670950	 723.322000 	 
1.674395	 672.868000 	 
1.677839	 582.238000 	 
1.681283	 452.529000 	 
1.684728	 361.468000 	 
1.688172	 293.313000 	 
1.691617	 254.490000 	 
1.695061	 236.545000 	 
1.698505	 221.884000 	 
1.701950	 216.330000 	 
1.705394	 216.546000 	 
1.708838	 216.085000 	 
1.712283	 218.778000 	 
1.715727	 216.799000 	 
1.719171	 222.280000 	 
1.722616	 218.335000 	 
1.726060	 210.667000 	 
1.729505	 202.361000 	 
1.732949	 205.145000 	 
1.736393	 208.508000 	 
1.739838	 212.575000 	 
1.743282	 206.443000 	 
1.746726	 206.736000 	 
1.750171	 204.538000 	 
1.753615	 198.298000 	 
1.757060	 201.819000 	 
1.760504	 206.866000 	 
1.763948	 210.777000 	 
1.767392	 211.225000 	 
1.770837	 210.965000 	 
1.774281	 217.227000 	 
1.777726	 213.420000 	 
1.781170	 211.281000 	 
1.784614	 211.611000 	 
1.788058	 211.249000 	 
1.791503	 208.699000 	 
1.794947	 212.538000 	 
1.798392	 205.295000 	 
1.801836	 204.336000 	 
1.805280	 202.595000 	 
1.808725	 202.943000 	 
1.812169	 203.772000 	 
1.815613	 202.836000 	 
1.819058	 201.991000 	 
1.822502	 203.840000 	 
1.825946	 205.077000 	 
1.829391	 205.580000 	 
1.832835	 205.877000 	 
1.836280	 201.508000 	 
1.839724	 193.746000 	 
1.843168	 197.631000 	 
1.846613	 203.062000 	 
1.850057	 207.181000 	 
1.853501	 206.151000 	 
1.856946	 201.874000 	 
1.860390	 204.479000 	 
1.863834	 203.021000 	 
1.867279	 202.331000 	 
1.870723	 199.467000 	 
1.874168	 193.973000 	 
1.877612	 196.944000 	 
1.881056	 198.231000 	 
1.884501	 194.964000 	 
1.887945	 192.713000 	 
1.891389	 196.145000 	 
1.894834	 202.053000 	 
1.898278	 198.449000 	 
1.901722	 202.473000 	 
1.905167	 202.958000 	 
1.908611	 202.681000 	 
1.912055	 203.010000 	 
1.915500	 204.121000 	 
1.918944	 197.932000 	 
1.922389	 198.267000 	 
1.925833	 199.832000 	 
1.929277	 197.745000 	 
1.932722	 194.743000 	 
1.936166	 196.461000 	 
1.939610	 200.881000 	 
1.943055	 204.391000 	 
1.946499	 203.314000 	 
1.949943	 199.403000 	 
1.953387	 204.733000 	 
1.956832	 205.498000 	 
1.960276	 209.772000 	 
1.963721	 209.587000 	 
1.967165	 208.860000 	 
1.970609	 203.118000 	 
1.974054	 203.075000 	 
1.977498	 200.018000 	 
1.980943	 193.043000 	 
1.984387	 193.746000 	 
1.987831	 198.896000 	 
1.991275	 203.982000 	 
1.994720	 201.046000 	 
1.998164	 202.884000 	 
2.001609	 202.133000 	 
2.005053	 203.518000 	 
2.008497	 203.589000 	 
2.011942	 206.114000 	 
2.015386	 204.194000 	 
2.018831	 201.833000 	 
2.022275	 202.762000 	 
2.025719	 203.890000 	 
2.029163	 205.332000 	 
2.032608	 211.717000 	 
2.036052	 213.920000 	 
2.039496	 213.554000 	 
2.042941	 211.936000 	 
2.046385	 205.879000 	 
2.049830	 199.715000 	 
2.053274	 201.806000 	 
2.056719	 208.127000 	 
2.060163	 205.360000 	 
2.063607	 203.877000 	 
2.067051	 205.384000 	 
2.070496	 201.718000 	 
2.073940	 200.554000 	 
2.077385	 202.937000 	 
2.080829	 204.433000 	 
2.084273	 197.324000 	 
2.087718	 198.677000 	 
2.091162	 205.110000 	 
2.094606	 207.338000 	 
2.098051	 205.509000 	 
2.101495	 198.867000 	 
2.104939	 198.212000 	 
2.108384	 201.274000 	 
2.111828	 203.984000 	 
2.115272	 207.258000 	 
2.118717	 205.614000 	 
2.122161	 202.363000 	 
2.125605	 198.630000 	 
2.129050	 203.773000 	 
2.132494	 203.294000 	 
